緯度情報,経度情報,愛工大からの距離,データ名
35.2803533245563,137.090899944305,0.0994376580186839,【尾張】定光寺
35.2803577037221,137.090894579887,0.09944312183414736,定光寺
35.2185296115355,137.019966031813,0.09948039923382054,旭サナック本館(旧旭兵器製造本社事務棟)
35.2814352433667,137.083507163476,0.10237586479445406,旧中央線玉野第三隧道
35.0869488759453,137.151917050043,0.10400216429741668,喜楽亭
35.2842419304958,137.086780071259,0.10419365719984436,旧中央線玉野第四隧道
35.0973388934808,137.05373581541,0.10452667489471833,東郷町文化産業まつり
35.1565053322748,137.011927101914,0.1046335602125552,蓮教寺
35.1565316473882,137.011514041726,0.10502604493373725,梵音寺本堂
35.2862737403983,137.089494466782,0.10552240569787749,旧中央線傘石洞暗渠
35.0826210811113,137.076534032822,0.1071992258028197,保田ケ池公園
35.0874662745179,137.160887004731,0.10721368692165664,豊田市青少年相談所（旧愛知県蚕業取締所第九支所）
35.0825245047391,137.076480388641,0.10730829962268831,保田ケ池公園
35.0843287080816,137.154420018196,0.10737638025275381,ＪＡあいち豊田各産直店
35.0804070532837,137.151741728857,0.110035162578176,七州城址公園・豊田市美術館
35.1512242865903,137.218559530655,0.11031786867372197,名鉄三河線旧三河広瀬駅舎
35.0752638403375,137.09064308794,0.11044353525394307,緑と花のセンター「さんさんの郷」
35.0752638403375,137.09064308794,0.11044353525394307,緑と花のセンター「さんさんの郷」
35.0797983699785,137.151609063148,0.1105588162247002,七州城址(しちしゅうじょうし)公園＆豊田市美術館
35.2111553220807,137.005392951468,0.11116643802350337,どうだん亭（旧浅井家住宅離れ）
35.0875814184627,137.049844976154,0.11479281281356386,東郷グリーンセンター
35.1413949731578,137.225663564777,0.12020435403365125,如意寺
35.0840601978498,137.044953355688,0.12044446935323637,祐福寺勅使門
35.0992480716986,137.026355266571,0.12082289893887312,【尾張】涼松せせらぎの道
35.0992217380688,137.026344537735,0.1208489408472306,涼松（すずみまつ）せせらぎの道
35.2682571651441,137.025604248047,0.12183600079353313,ファーマーズマーケットぐぅぴぃひろば 
35.1141216757931,137.010938058726,0.1233951828386188,名古屋市農業センター delaふぁーむ
35.1141216757931,137.010938058726,0.1233951828386188,名古屋市農業センターdelaふぁーむ
35.0857025349542,137.03718093678,0.12370151326491372,祐福寺一里塚
35.2438652522107,137.002954784455,0.12559356882663733,密蔵院多宝塔
35.0874673122318,137.197222709656,0.12763945394425558,自然観察の森
35.0874102477798,137.197313904762,0.1277424973009991,自然観察の森
35.1174713069988,137.224232129513,0.12927284521100668,鷹見の里（たきみのさと）ビオトープ
35.1397671497173,137.235957194644,0.13043412157711734,名鉄三河線旧西中金駅
35.302557029697,137.058423757553,0.13106728015752314,都市緑化植物園（グリーンピア春日井）
35.3025526517321,137.058305740356,0.13111252576128976,都市緑化植物園 (グリーンピア春日井)
35.0638706060867,137.056961468217,0.13204244584337704,小堤西池のカキツバタ群落
35.0630576424034,137.057275772095,0.13264644946544984,小堤西池のカキツバタ群落
35.3035946007153,137.055248022079,0.13335644628903615,少年自然の家
35.3035858448974,137.055162191391,0.1333857773399826,少年自然の家
35.1938712352306,137.246446609497,0.13381407972980291,ふじの回廊
35.1939106897592,137.246457338333,0.13382786508348624,【豊田加茂】ふじの回廊
35.1542680380323,136.982170227649,0.13407750296284726,名古屋市東山植物園温室前館
35.2232771756492,136.984551782988,0.13453225060657611,龍泉寺仁王門
35.0981244959369,137.218487262726,0.13561975145519828,鞍ヶ池公園
35.2045305145443,136.975005663985,0.13964234910077997,無縫塔
35.0425935542024,137.116187810898,0.14085378148863598,竹村駅近くのビオトープ　（豊田市竹町上沖）
35.0425144984266,137.116305828094,0.1409355013304663,【豊田加茂】竹村駅近くのビオトープ
35.0732506129434,137.01899839835,0.1448439003390433,豊明のナガバノイシモチソウ
35.2237794547978,137.253769962806,0.14640322032330244,たまご村
35.0454581980544,137.165603402808,0.14762797238409756,豊田大塚古墳
35.1533460546279,136.968099901248,0.14802755182656305,名古屋大学豊田講堂
35.0442317483384,137.059882879257,0.14898684375166582,【豊田加茂】阿地和池
35.0442449240294,137.059754133224,0.14902052472411778,阿地和池
35.2198618515358,136.968071136785,0.1494827725332425,小野道風誕生伝説地
35.271677604392,136.992280714693,0.14957956240488351,落合公園の桜
35.271677604392,136.992280714693,0.14957956240488351,落合公園の桜
35.0492866657811,137.179745435715,0.14979659744595508,水源公園
35.3178828328735,137.046107053757,0.15020860410434578,あい農パーク春日井（春日井市ふれあい農業公園）
35.3258791742756,137.061305319426,0.15157015711787045,内々神社社殿
35.1669901608717,136.961426493824,0.1525021795222835,愛知学院大学楠元学舎第1号館
35.031520892778,137.099396512472,0.15250300262748337,浄照寺
35.3270781919382,137.061446755394,0.15264984830160178,内々神社庭園
35.2984864164494,137.012399928432,0.15287537974619195,くりの木ランチ
35.1737263594086,136.957556060954,0.1557872319922376,日泰寺奉安塔
35.0410475607079,137.048660516739,0.15624548963528428,刈谷ハイウェイオアシス
35.0408982302414,137.048499584198,0.15644788942469348,【西三河】刈谷ハイウェイオアシス
35.1399034078298,136.962482173504,0.15672028024052356,興正寺五重塔
35.1715945332447,136.955014539715,0.15846862101435194,草結庵
35.3033319900109,137.009212847975,0.1586229115880605,大草のマメナシ自生地
35.0413373175395,137.183590346615,0.15862646546510742,琴平町シデコブシ自生地
35.2629267489726,136.974926590919,0.15936876137078196,三つ又ふれあい公園
35.0413777023258,137.037294751964,0.16097027354499696,でんまぁと刈谷南 産直センター刈谷中部 産直センター刈谷北部
35.1680199770481,136.952268354523,0.1615086791867559,松楓閣
35.2718206222791,136.973671169081,0.16504620494509897,グリーンセンター春日井中央店
35.1677044128499,136.948132285939,0.1656560152451509,爲三郎記念館
35.0752633900671,137.239730358124,0.1665716978112946,巴川（ともえがわ）おう穴
35.0752546096098,137.239826917648,0.16665084775966538,【豊田加茂】巴川おう穴
35.1425703404313,136.951281562617,0.1668366393910412,南山学園ライネルス館
35.3116670616406,137.005755901337,0.16721122882021675,市民四季の森
35.0711189092102,137.237091064453,0.167325964386552,【豊田加茂】天下峯
35.3116845715262,137.005573511124,0.1673417338997121,市民四季の森
35.0712242799752,137.237273454666,0.1673905868745859,天下峯
35.1421400217295,136.950733547275,0.1674735622822199,川原田家住宅
35.1969400541677,136.945245328959,0.16834099943716313,長母寺
35.1401969734222,136.949850201886,0.16881672352438257,旧渡辺家書院及び茶室
35.2538900822457,136.959600448608,0.16885322292193813,【尾張】春日井・小牧でゆったり
35.2560190241706,136.959820389748,0.16955406842671558,朝宮公園
35.2560978727977,136.959756016731,0.16964601097465978,朝宮公園
35.1429163808453,136.946863894798,0.17104104999071365,鈴木家住宅主屋
35.0535201274254,137.227421171558,0.17307388098688378,松平氏遺跡
35.055865055944,137.231072187424,0.17377981098571066,滝川ふれあい工房
35.0557596653519,137.231072187424,0.17385717802688186,滝川ふれあい工房
35.0675186596742,137.242906093597,0.1740575234451162,王滝渓谷
35.1345287369619,136.945903839291,0.17413995605882646,暮雨巷
35.2940845307968,136.978500060315,0.17421214489759587,グリーンセンター桃花台店
35.047782590337,137.003610062461,0.17427196585940283,阿野一里塚
35.1838416300954,136.938725473926,0.17431695502566358,愛知県立旭丘高等学校正門門柱（旧愛知県立第一中学校正門）
35.2323157970725,136.94503498675,0.17497966940885198,グリーンセンター味美店
35.3223565376833,137.005755374929,0.17554465937778238,大山廃寺跡
35.1349488740856,136.943546415009,0.1762878707995118,東山荘
35.1426766595836,137.285279044726,0.17698875183574628,足助みたち栗園 
35.0410161649192,137.006297960377,0.1779631969059179,愛知豊明花き地方卸売市場
35.0410161649192,137.006297960377,0.1779631969059179,愛知豊明花き地方卸売市場
35.0053070622037,137.120738592708,0.17827136390368603,明治緑道水車公園の三連水車
35.292063379612,136.971578135973,0.17837341551859415,高根遺跡
35.0051476941746,137.120736837387,0.17843050775739658,明治緑道（水車公園）
35.1835445123464,136.933638512753,0.17940343603805792,徳川美術館本館
35.3191602868974,136.995401329288,0.17962974969016768,兒（ちご）の森
35.3191697004642,136.99526309967,0.1797274178845896,兒（ちご）の森
35.0091077956561,137.069097877903,0.17975845585602956,八橋伝説地
35.1837461171529,136.933188603771,0.1798536062054665,徳川美術館
35.1842077100997,136.932323939878,0.1807197110084681,徳川園・蓬左文庫旧書庫・蘇山荘
35.0599738151128,136.980913505613,0.18081744237449515,桶狭間古戦場伝説地
35.1861447067254,136.932126386868,0.18093614753505402,日本福音ルーテル復活教会
35.1231454533575,136.942116352648,0.18123913343552792,大曲輪貝塚
35.0154026415913,137.181172370911,0.1812980220058691,おかざき自然体験の森
35.0153762809069,137.181204557419,0.18133454709977403,おかざき自然体験の森
35.225972020906,136.936626224452,0.18147679999000718,二子山古墳
35.2273424905723,136.936776158482,0.18165759566465975,白山神社古墳・御旅所古墳（白山神社古墳）
35.2270422972723,136.935348848775,0.1829710519225595,白山神社古墳・御旅所古墳（御旅所古墳）
35.2970889887568,136.968894222047,0.1835782268170816,ＪＡ尾張中央桃選果場
35.2970889887568,136.968894222047,0.1835782268170816,もも産地ＪＡ尾張中央・果実共同選果場
35.1800388089902,136.92946533332,0.18360755867046372,東海学園大講堂
35.0664941116319,136.971173424474,0.18383825427731185,服部幸平家住宅　倉
35.0666740496953,136.970953709518,0.18389358229969655,住宅（服部家）
35.0672141453354,136.970469988086,0.18392590349011778,中濱家住宅
35.0663583799821,136.970855784711,0.18416972650726846,棚橋家住宅主屋
35.0051267789233,137.162416676739,0.18499610792263396,八柱神社のクスノキ
35.1794591060656,136.92805067348,0.18503345870689913,建中寺徳興殿（旧名古屋商業会議所本館）
35.0128684858935,137.040792505047,0.18521645038256482,知立神社
35.0124357938336,137.041350628945,0.1853984083293604,知立神社多宝塔
35.1793858431917,136.927468979364,0.1856165952239457,建中寺徳川家霊廟
35.0066047210131,137.172407766776,0.1865078839185271,岩津第一号古墳
35.0017887400433,137.070224043452,0.1866023848883214,来迎寺一里塚
35.0015181939003,137.070092893533,0.18689581753345866,来迎寺一里塚
35.1936039756908,136.925631958178,0.18768686311370114,石原家住宅
35.0203078390119,137.019247059974,0.18815021814721203,刈谷西部の縄文遺跡（芋川遺跡）
35.2377153067552,137.293664216995,0.18860871878019952,和紙のふるさと
35.238582833255,137.293739318848,0.1889321464232115,和紙のふるさと
35.0033263485319,137.055136027339,0.18916660378519565,旧東海道「池鯉鮒」の松並木
35.2321973765116,137.295835423018,0.18919161055552097,緑の公園
35.1816499069006,136.92366336858,0.1893867308967706,名古屋陶磁器会館
35.1728495124172,136.923911682296,0.18942494454992287,名古屋カテドラル聖ペトロ聖パウロ大聖堂
35.2406749918822,136.932211626024,0.18968029765998218,エアフロントオアシス（空港南側）
35.1320615311919,136.930203144044,0.1899128796753568,愛知県立瑞陵高等学校正門門柱（旧愛知商業学校正門）
35.0786257957006,136.953928037961,0.19051879597291502,瑞泉寺総門
35.0030167045449,137.175058824462,0.19075805015835384,信光明寺観音堂
35.334137879908,136.995445489883,0.19117307931855454,入鹿池
35.3342078999652,136.995413303375,0.19124808462300397,入鹿池
35.1745015000318,136.921932053042,0.19131746961067958,日本陶磁器センター
35.1538859574467,136.923954492752,0.19137880389190617,八幡山古墳
35.0011346085919,137.053879111891,0.19163860734823285,JAあいち中央　グリーンセンター知立
35.2709805577458,137.283597167492,0.19172197721585457,西村自然農園
35.168609506896,136.921725146598,0.1918885610332746,神谷家住宅
35.1491806231221,136.924067243066,0.19205005029647568,旧藤山家住宅日本家
34.9998641599868,137.173742484595,0.19332471120594394,愛知県立岩津高等学校正門旧門柱（旧岩津町立愛知県岩津農商学校正門）
35.1802156660223,136.918748816763,0.19431937634525856,旧川上貞奴邸
35.1830188237592,136.918586586082,0.19445571181073545,金城学院高等学校榮光館
34.9904474963627,137.139905691736,0.19482566606139498,北野廃寺跡
35.1575194012276,136.919794599336,0.19497424507404812,名古屋大学医学部附属病院門及び外塀
34.9897231371849,137.090075970185,0.1950458586754865,JAあいち中央 ファーマーズマーケット でんまぁと安城北部 
35.3312297352562,136.985260660745,0.19539209000049654,ヒトツバタゴ自生地
35.1551028878539,136.919483591526,0.19561757572751712,鶴舞公園
35.1566975228226,136.919124671663,0.19574873032180046,名古屋市公会堂
35.2619683732876,137.292460624401,0.19586258199888462,小原村前洞の四季桜
35.0345426482941,137.240331172943,0.19586909514129644,二畳ケ滝
35.0344152680675,137.240288257599,0.1959380546180483,二畳ケ滝
34.987053503231,137.103540541231,0.1965884371352392,永安寺の雲竜の松
34.9867699329485,137.099740505219,0.19709162410989137,【西三河】明治川神社
34.9865918238722,137.09993715182,0.19725616564241719,明治用水（明治川神社から中井筋）
34.9864710734665,137.100384235382,0.19734746969208222,【西三河】明治用水沿線の桜並木、梨畑
35.105258678242,136.931590867142,0.1975663187094786,富部神社本殿
35.3410800075107,136.993374862657,0.19793771078722358,旧西園寺家興津別邸（坐魚荘） 
35.341667031089,136.994143702046,0.19794285296449413,旧品川燈台
35.3393818787313,136.990980266878,0.19805449493499497,明治村東京盲学校車寄
35.340917088919,136.992913159109,0.19808761804172595,明治村幸田露伴住宅蝸牛庵
35.3412511824056,136.993308489554,0.1981141942008859,明治村茶室亦楽庵
35.3418199423074,136.99391234872,0.1982040938303468,旧菅島燈台付属官舎
35.0505242390985,137.260469854569,0.19847975196718806,松平氏遺跡
35.0507051485234,137.260796427727,0.19860151554164557,松平郷・散策道
35.0505821850503,137.260710597038,0.1986198805669698,松平郷・散策道
35.1807513255802,136.914327508267,0.19873220608269931,カトリック主税町教会
35.0954064454502,136.934709966318,0.19886500799448492,七所神社本殿
35.3414458960879,136.992250978947,0.19890976775422006,明治村芝川家住宅主屋
35.3418222191468,136.992548704147,0.19902850150911186,明治村長崎居留地二十五番館
35.3403638488766,136.990582099977,0.19907341034593817,明治村森鴎外・夏目漱石住宅
35.3391265389903,136.988967640117,0.19910142473799886,旧日本聖公会京都聖約翰教会堂
35.342152594341,136.992806196213,0.19913597681156534,明治村神戸山手西洋人住居
35.340174005567,136.990208473673,0.19915399646469978,旧西郷従道住宅（旧所在　東京都目黒区上目黒） 
35.3399750986347,136.989801865577,0.19924870718147117,明治村学習院長官舎
35.342402015778,136.992897391319,0.1992798647313035,明治村宗教大学車寄
35.3415749838463,136.991628706455,0.19939064612165144,明治村北里研究所本館
35.3403439710908,136.989317011358,0.19983850691790045,明治村鉄道局新橋工場
35.3405785980111,136.989492517508,0.19991429808279915,明治村二重橋飾電燈
35.3397475620257,136.98831721768,0.19999247935744252,明治村赤坂離宮正門哨舎
35.3417128230895,136.990684568882,0.20007599493405145,明治村京都七條巡査派出所
35.3398530674524,136.988115012646,0.2002010794007396,明治村近衛局本部付属舎（皇宮警察坂下護衛署別館）
35.3416231182119,136.990341246128,0.20021524692708284,旧札幌電話交換局舎
35.3413627547106,136.98984503746,0.2003143646199476,明治村千早赤阪小学校講堂
35.3402524375483,136.988371113932,0.20035384950887017,明治村大井牛肉店
35.341647185384,136.990107893944,0.20037734513774427,明治村安田銀行会津支店
35.3405503757705,136.988689493457,0.2003894390867899,明治村第八高等学校正門
35.3432055347265,136.992105147656,0.20039862247664034,明治村シアトル日系福音教会
35.3409426706538,136.989123523235,0.20042857402197545,旧三重県県庁舎
35.3400806320476,136.988008454728,0.20044540413000989,明治村三重県尋常師範学校・蔵持小学校
35.3416610086232,136.989974212848,0.2004702996745524,明治村京都中井酒造
35.341705822131,136.989798094001,0.2006138243603187,旧東松家住宅
35.3413622671118,136.989105761836,0.20076949480345432,明治村第四高等学校物理化学教室
35.3432497144061,136.991488966395,0.20080624163482985,旧名古屋衛戌病院
35.3429786664088,136.991060492851,0.20085049388100085,明治村日本赤十字社中央病院
35.1297269704101,137.306701025441,0.20096258542993323,足助のヒメハルゼミ
35.3435382319905,136.99153234992,0.20100974325059937,明治村ブラジル移民住宅
35.3427704276308,136.990433859386,0.20106659677041888,明治村第四高等学校武術道場無声堂
35.0505574467351,137.26408740504,0.20115946425127162,松平氏遺跡
35.3432578662114,136.990894865593,0.20117289832628385,明治村歩兵第六連隊兵舎
35.3417718969789,136.988962590694,0.20118018944494895,明治村清水医院
35.3438177194295,136.991564751615,0.20121289283543978,明治村ハワイ移民集会所
35.3416493733084,136.988552212715,0.2013372425979639,旧山梨県東山梨郡役所
35.34390744656,136.991278515659,0.20145730548812554,明治村六郷川鉄橋
35.2754970818036,137.29224366849,0.2014767959014576,大福魚苑
35.3437259469178,136.990442785996,0.20181932564893632,明治村鉄道寮新橋工場
35.3444114412935,136.990727341543,0.2021920050536604,旧伊勢郵便局舎(宇治山田郵便局舎)
35.3443477970249,136.990353422119,0.20236780622055897,明治村工部省品川硝子製造所
35.0098486808833,137.217133364931,0.20238411064025882,【西三河】駒立ぶどう狩り園
35.1815228546812,136.910136775072,0.202913921030038,旧名古屋控訴院地方裁判所区裁判所庁舎
35.3447885110979,136.989681357954,0.20312591444090541,明治村本郷喜之床
35.3448695420412,136.989615170673,0.20323048691417453,明治村小泉八雲避暑の家
35.3451309532198,136.989614600324,0.20343857414040764,明治村半田東湯
35.345067628274,136.989460713485,0.2034816629352942,旧呉服座
35.3462687301374,136.990976359486,0.20352455770587072,明治村大明寺聖パウロ教会堂
35.046086758474,137.263358633852,0.20360107407928493,松平氏遺跡
35.3454465783379,136.989701926379,0.20363665892019234,明治村聖ザビエル天主堂
35.3465294527406,136.990502709658,0.20401737992465013,明治村川崎銀行本店
35.3454816183577,136.989008733921,0.20408508680055226,明治村菊の世酒蔵
35.3460232601063,136.989546641933,0.2041897050145579,明治村小那沙美島燈台
35.3461492166579,136.989381338016,0.20438999775164732,明治村天童眼鏡橋
35.3465556279768,136.989908545494,0.2043956973224413,明治村隅田川新大橋
35.3468084107384,136.990172043378,0.2044390455612102,明治村皇居正門石橋飾電燈
35.0335104235019,136.973934173584,0.2045030614585376,豊明フレッシュセンター 及び西部産直センター
35.3461486027723,136.988963265928,0.20464272335083822,明治村前橋監獄雑居房
35.3462569669053,136.989095051981,0.20464906362427196,明治村東京駅警備巡査派出所
35.3470696450729,136.990050452535,0.20472092095662325,明治村内閣文庫
35.1344263581714,137.311965321332,0.20486615204586134,足助八幡宮本殿
35.3463827933825,136.988841731459,0.2049026504783768,明治村金沢監獄
35.1723153214295,136.908354256074,0.20498822475934664,名古屋テレビ塔
35.3465176659141,136.988610394264,0.20515017092556984,明治村宮津裁判所法廷
35.3470323314504,136.989192373676,0.2052078277905868,明治村名鉄岩倉変電所
35.346381917929,136.988247627329,0.2052626109483776,明治村高田小熊写真館
35.0118632799347,137.000054619002,0.2054145993908349,刈谷西部の縄文遺跡（八ツ崎貝塚）
35.3471758789241,136.988729972704,0.20560155107101266,明治村帝国ホテル中央玄関
35.2538383804811,136.919843588428,0.20563422500020567,名古屋空港・地元産品コーナー
34.9838876794523,137.164235040539,0.20598731013835364,大樹寺多宝塔
35.1683021592735,136.907543604966,0.20605305771242338,オリエンタルビル屋上観覧車
34.9839508007007,137.165417992832,0.2062234344364897,大樹寺伽藍
35.1814701018637,136.906535607347,0.20651542472770576,名古屋市庁舎
35.1802441706355,136.906550492798,0.20651570801834943,愛知県庁舎
35.2447471571136,137.310260885517,0.2065364500820155,四季桜・四季の回廊
35.1358120877142,137.314041787522,0.20655925414629206,中馬街道
35.1356856616451,137.314059734344,0.20660588613998415,中馬街道
35.1311230797319,137.312986850738,0.20666914482823334,花もみじ
35.1314521206353,137.313169240952,0.20676267178602517,香嵐渓
35.1304562194231,137.313083410263,0.20693221524731045,【豊田加茂】香嵐渓グリーンファーム
35.3303845680472,136.967031186969,0.20717143936659868,大縣神社
35.3299715773235,136.966552734375,0.20721661788322904,【尾張】春日井・小牧の伝統文化
35.1334833703725,137.314403057098,0.2074589203090772,カタクリ
35.1297937409458,137.313952445984,0.20794226756225082,三州足助屋敷
35.1296489601636,137.313941717148,0.20796928255826594,三州足助屋敷
35.0107323939601,136.99713143809,0.20797487971908735,刈谷西部の縄文遺跡（天子神社貝塚）
34.9946768913078,137.025044250119,0.2082416940281664,万福寺のイブキ
34.9945748761477,137.024620565166,0.20851347038866694,萬福寺
35.1357734010994,137.317171096802,0.2096143700887934,旧鈴木家住宅（愛知県豊田市足助町） 
34.9871853864471,137.187095335484,0.20973524659461726,おかざき農遊館
35.1343120816639,137.316968973237,0.20975479212553533,飯盛城址
34.9868878792794,137.187215752249,0.21005610915216336,【西三河】おかざき農遊館
35.1851487356059,136.902713766813,0.21033530175850437,名古屋城二之丸庭園
35.1372849661347,137.318499790262,0.21057223552730964,中馬館
35.1372849661347,137.318499790262,0.21057223552730964,中馬館
35.1373297909972,137.318697401352,0.21075524585604766,旧稲橋銀行足助支店
35.0618984405315,137.285403013229,0.21088847074627876,焙烙山（ほうろくさん）
35.0617703839146,137.285732017278,0.2112311720036651,六所山（ろくしょさん）
35.1828908692425,136.900766651251,0.21227588892104154,名古屋城二之丸大手二之門
35.1753821383137,136.900900891431,0.2122929330132324,料亭河文
35.2609337752988,136.915365457535,0.21233363026717178,神明公園
35.1855047214505,136.900615394499,0.21243681151201926,名古屋城旧二之丸東二之門
35.1511125389458,136.902870138963,0.21263921849369907, 真宗大谷派名古屋別院東門及び土塀
35.1980445413958,137.325249910355,0.21271188277468353,お須原山縁結び岩
35.1980357741706,137.325335741043,0.2127969075581465,お須原山縁結び岩
35.1252233923056,136.908228724338,0.21291870341907346,又兵衛（旧坂上家住宅）
35.1259259816095,136.907974143973,0.21297288528540917,龍影閣（旧名古屋博物館品評所）
35.0646479179512,136.936257417017,0.21297349157615167,大高城跡　附　丸根砦跡　鷲津砦跡 
35.1775330707068,136.899301915108,0.21382082523198043,東照宮社殿
35.1856004443781,136.899055890108,0.21399719821287877,名古屋城
35.3089986012249,136.939140639688,0.21450779125880537,岩崎清流亭の藤
35.3089263841296,136.939085857505,0.2145099418167925,岩崎の清流亭の藤
35.1847967330871,136.898410697808,0.21463566778673243,特別史跡　名古屋城跡
35.1526273543687,136.900606374201,0.21465451158092277,崇覚寺本堂
35.0649855498442,136.933679913697,0.21493160213817736,萬乗醸造
35.270771142767,136.916255950928,0.21530511984982034,エアフロントオアシス（空港北側）
35.1840559725649,136.897699430696,0.2153434315902431,名古屋城のカヤ
35.1862098680722,136.897450766971,0.2156092845574601,乃木倉庫
34.9881995241714,137.20561853897,0.2160518985964687,滝山寺本堂
35.0618407065971,136.934335703539,0.21613776315528654,春江院
34.9882444956027,137.205936221929,0.21614760670975902,滝山東照宮
35.1314866539729,136.90319429358,0.21617650254000087,断夫山古墳
34.9730063065738,137.164941713566,0.21671232230000653,淇?庵並水屋
34.9841460852397,137.199529409409,0.21722585890135962,滝山寺三門
35.1391050556237,137.326174001186,0.21768880448643088,今朝平遺跡
34.9717808506301,137.164563948142,0.21781264766048322,伊賀八幡宮
35.1343695584853,137.325325012207,0.21787450611538978,城跡公園足助城
34.9672897704579,137.08305532389,0.21819280303891886,明治用水（明治用水歴史資料室・豊田安城自転車道）
34.9673066293104,137.082831859589,0.2182069298274299,明治用水
34.9677012876035,137.079137475513,0.21835912558610354,愛知県立安城農林高等学校正門門柱（旧愛知県安城農林学校正門）
